[2025-02-01T08:54:07.615+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-01T08:54:07.629+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: play_with_airflow_connections_and_hooks.get_data scheduled__2025-01-31T00:00:00+00:00 [queued]>
[2025-02-01T08:54:07.635+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: play_with_airflow_connections_and_hooks.get_data scheduled__2025-01-31T00:00:00+00:00 [queued]>
[2025-02-01T08:54:07.635+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2025-02-01T08:54:07.645+0000] {taskinstance.py:2889} INFO - Executing <Task(PythonOperator): get_data> on 2025-01-31 00:00:00+00:00
[2025-02-01T08:54:07.655+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'play_with_***_connections_and_hooks', 'get_data', 'scheduled__2025-01-31T00:00:00+00:00', '--job-id', '12', '--raw', '--subdir', 'DAGS_FOLDER/play_with_***_connections_and_hooks.py', '--cfg-path', '/tmp/tmpiui1c1rx']
[2025-02-01T08:54:07.657+0000] {standard_task_runner.py:105} INFO - Job 12: Subtask get_data
[2025-02-01T08:54:07.662+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=82684) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-02-01T08:54:07.663+0000] {standard_task_runner.py:72} INFO - Started process 82685 to run task
[2025-02-01T08:54:07.696+0000] {task_command.py:467} INFO - Running <TaskInstance: play_with_airflow_connections_and_hooks.get_data scheduled__2025-01-31T00:00:00+00:00 [running]> on host f627b4fa4044
[2025-02-01T08:54:07.754+0000] {taskinstance.py:3132} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='play_with_***_connections_and_hooks' AIRFLOW_CTX_TASK_ID='get_data' AIRFLOW_CTX_EXECUTION_DATE='2025-01-31T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-01-31T00:00:00+00:00'
[2025-02-01T08:54:07.755+0000] {logging_mixin.py:190} INFO - Task instance is in running state
[2025-02-01T08:54:07.756+0000] {logging_mixin.py:190} INFO -  Previous state of the Task instance: queued
[2025-02-01T08:54:07.756+0000] {logging_mixin.py:190} INFO - Current task name:get_data state:running start_date:2025-02-01 08:54:07.629994+00:00
[2025-02-01T08:54:07.756+0000] {logging_mixin.py:190} INFO - Dag name:play_with_***_connections_and_hooks and current dag run status:running
[2025-02-01T08:54:07.756+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-01T08:54:07.763+0000] {base.py:84} INFO - Retrieving connection 'my_postgres_conn'
[2025-02-01T08:54:07.918+0000] {logging_mixin.py:190} INFO - ('***', 'public', 'log', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.918+0000] {logging_mixin.py:190} INFO - ('***', 'public', 'dag_priority_parsing_request', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.919+0000] {logging_mixin.py:190} INFO - ('***', 'public', 'job', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.919+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_statistic', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.919+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_type', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.919+0000] {logging_mixin.py:190} INFO - ('***', 'public', 'slot_pool', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.920+0000] {logging_mixin.py:190} INFO - ('***', 'public', 'callback_request', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.920+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_foreign_table', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.920+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_authid', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.920+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_shadow', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:54:07.921+0000] {logging_mixin.py:190} INFO - ('***', 'public', 'dag_code', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.921+0000] {logging_mixin.py:190} INFO - ('***', 'public', 'dag_pickle', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.921+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_statistic_ext_data', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.921+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_roles', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:54:07.922+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_settings', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:54:07.922+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_file_settings', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:54:07.922+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_hba_file_rules', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:54:07.922+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_config', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:54:07.923+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_shmem_allocations', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:54:07.923+0000] {logging_mixin.py:190} INFO - ('***', 'public', 'ab_user', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.923+0000] {logging_mixin.py:190} INFO - ('***', 'public', 'ab_register_user', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.923+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_prepared_statements', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:54:07.924+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_largeobject', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.924+0000] {logging_mixin.py:190} INFO - ('***', 'public', 'connection', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.924+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_user_mapping', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.924+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_stat_progress_vacuum', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:54:07.926+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_replication_origin_status', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:54:07.926+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_subscription', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.926+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_attribute', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.926+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_proc', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.927+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_class', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.927+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_attrdef', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.927+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_constraint', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.927+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_inherits', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.927+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_index', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.927+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_operator', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.928+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_opfamily', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.928+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_opclass', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.928+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_am', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.929+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_amop', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.929+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_amproc', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.929+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_language', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.929+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_largeobject_metadata', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.930+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_aggregate', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.930+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_statistic_ext', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.930+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_rewrite', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.930+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_trigger', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.930+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_event_trigger', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.931+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_description', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.931+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_cast', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.931+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_stat_progress_cluster', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:54:07.931+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_stat_progress_create_index', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:54:07.932+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_stat_progress_basebackup', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:54:07.932+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_user_mappings', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:54:07.932+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_enum', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.933+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_namespace', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.933+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_conversion', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.934+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_depend', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.934+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_database', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.934+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_db_role_setting', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.934+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_tablespace', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.935+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_auth_members', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.935+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_shdepend', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.935+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_shdescription', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.935+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_ts_config', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.936+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_ts_config_map', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.936+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_ts_dict', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.936+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_ts_parser', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.936+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_ts_template', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.937+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_extension', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.937+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_foreign_data_wrapper', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.937+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_foreign_server', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.937+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_policy', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.938+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_replication_origin', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.938+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_default_acl', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.938+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_init_privs', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.938+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_seclabel', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.939+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_shseclabel', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.939+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_collation', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.939+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_partitioned_table', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.939+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_range', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.940+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_transform', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.940+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_sequence', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.940+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_publication', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.940+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_publication_rel', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.940+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_subscription_rel', 'BASE TABLE', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.941+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_group', 'VIEW', None, None, None, None, None, 'YES', 'NO', None)
[2025-02-01T08:54:07.941+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_user', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
[2025-02-01T08:54:07.941+0000] {logging_mixin.py:190} INFO - ('***', 'pg_catalog', 'pg_policies', 'VIEW', None, None, None, None, None, 'NO', 'NO', None)
